UI_Group,UI_Target,Predictor,Mean_ABS_SHAP,SHAP_Rank
Desktop_UI,desktop_review_display,Agreeableness,0.0048246782489827405,8
Mobile_UI,mobile_grid_pref,current_mood,0.033384747421648715,1
Mobile_UI,mobile_grid_pref,primary_persona,0.032809990717118855,2
Mobile_UI,mobile_grid_pref,Extraversion,0.031618985802652724,3
Mobile_UI,mobile_grid_pref,Agreeableness,0.028142843566081113,4
Mobile_UI,mobile_grid_pref,primary_device,0.027532531393524674,5
Mobile_UI,mobile_grid_pref,Conscientiousness,0.024102073976453094,6
Mobile_UI,mobile_grid_pref,Openness,0.02061013049871417,7
Mobile_UI,mobile_grid_pref,Neuroticism,0.020361634632003075,8
Mobile_UI,mobile_info_density,Agreeableness,0.03890354667296107,1
Mobile_UI,mobile_info_density,primary_device,0.038862909127603665,2
Mobile_UI,mobile_info_density,primary_persona,0.0291242057122738,3
Mobile_UI,mobile_info_density,Conscientiousness,0.02672979931381477,4
Mobile_UI,mobile_info_density,Neuroticism,0.023471199224580262,5
Mobile_UI,mobile_info_density,Extraversion,0.023053823302362855,6
Mobile_UI,mobile_info_density,current_mood,0.02271935926981739,7
Mobile_UI,mobile_info_density,Openness,0.011345742811516082,8
Mobile_UI,mobile_image_text_ratio,Neuroticism,0.030771827634349026,1
Mobile_UI,mobile_image_text_ratio,primary_device,0.022550451844715106,2
Mobile_UI,mobile_image_text_ratio,Extraversion,0.020269732625166067,3
Mobile_UI,mobile_image_text_ratio,primary_persona,0.019856425009556276,4
Mobile_UI,mobile_image_text_ratio,current_mood,0.017421612392898116,5
Mobile_UI,mobile_image_text_ratio,Agreeableness,0.01674464482420727,6
Mobile_UI,mobile_image_text_ratio,Conscientiousness,0.012696184704753219,7
Mobile_UI,mobile_image_text_ratio,Openness,0.006858682217839306,8
Mobile_UI,mobile_whitespace,current_mood,0.021830067113686645,1
Mobile_UI,mobile_whitespace,primary_device,0.019707635799107767,2
Mobile_UI,mobile_whitespace,Conscientiousness,0.01875853984968566,3
Mobile_UI,mobile_whitespace,Openness,0.01835562636089545,4
Mobile_UI,mobile_whitespace,Neuroticism,0.01501388782500207,5
Mobile_UI,mobile_whitespace,Extraversion,0.014780828816989288,6
Mobile_UI,mobile_whitespace,Agreeableness,0.012014595918185208,7
Mobile_UI,mobile_whitespace,primary_persona,0.005322450969906582,8
Mobile_UI,mobile_navigation,primary_device,0.03150951223570677,1
Mobile_UI,mobile_navigation,primary_persona,0.02709770601141503,2
Mobile_UI,mobile_navigation,current_mood,0.025210522357643598,3
Mobile_UI,mobile_navigation,Agreeableness,0.02176806902249691,4
Mobile_UI,mobile_navigation,Neuroticism,0.02039577584463573,5
Mobile_UI,mobile_navigation,Extraversion,0.017710636486787515,6
Mobile_UI,mobile_navigation,Openness,0.016387245510820197,7
Mobile_UI,mobile_navigation,Conscientiousness,0.010937213744407944,8
Mobile_UI,mobile_search_visibility,primary_persona,0.046715417499566356,1
Mobile_UI,mobile_search_visibility,Conscientiousness,0.03433213528761727,2
Mobile_UI,mobile_search_visibility,primary_device,0.03252824555586185,3
Mobile_UI,mobile_search_visibility,Agreeableness,0.03159384464524623,4
Mobile_UI,mobile_search_visibility,Openness,0.031254988397123894,5
Mobile_UI,mobile_search_visibility,current_mood,0.028686877888175987,6
Mobile_UI,mobile_search_visibility,Neuroticism,0.019243074784528403,7
Mobile_UI,mobile_search_visibility,Extraversion,0.010166791778524073,8
Mobile_UI,mobile_category_display,Neuroticism,0.04482279937278525,1
Mobile_UI,mobile_category_display,primary_device,0.043953475712425596,2
Mobile_UI,mobile_category_display,primary_persona,0.041856463051284175,3
Mobile_UI,mobile_category_display,current_mood,0.03364708139035174,4
Mobile_UI,mobile_category_display,Agreeableness,0.025096903437769207,5
Mobile_UI,mobile_category_display,Conscientiousness,0.024132812517851803,6
Mobile_UI,mobile_category_display,Openness,0.021415602918200154,7
Mobile_UI,mobile_category_display,Extraversion,0.005425954751908464,8
Mobile_UI,mobile_product_card,Extraversion,0.0258639928405956,1
Mobile_UI,mobile_product_card,Neuroticism,0.020517129119498805,2
Mobile_UI,mobile_product_card,primary_persona,0.01890770417437785,3
Mobile_UI,mobile_product_card,current_mood,0.018821477585588983,4
Mobile_UI,mobile_product_card,primary_device,0.018605715992466014,5
Mobile_UI,mobile_product_card,Agreeableness,0.018339106332571464,6
Mobile_UI,mobile_product_card,Openness,0.01627197613887325,7
Mobile_UI,mobile_product_card,Conscientiousness,0.004883454937716367,8
Mobile_UI,mobile_price_display,Neuroticism,0.04985584668767024,1
Mobile_UI,mobile_price_display,Openness,0.035918646063348915,2
Mobile_UI,mobile_price_display,current_mood,0.03352092894652124,3
Mobile_UI,mobile_price_display,Conscientiousness,0.030108955401944325,4
Mobile_UI,mobile_price_display,primary_device,0.027622350442197813,5
Mobile_UI,mobile_price_display,Extraversion,0.027370600259581004,6
Mobile_UI,mobile_price_display,Agreeableness,0.02696090134140119,7
Mobile_UI,mobile_price_display,primary_persona,0.008297041498081175,8
Mobile_UI,mobile_filter_location,Openness,0.03155657743988236,1
Mobile_UI,mobile_filter_location,primary_device,0.03074234901374682,2
Mobile_UI,mobile_filter_location,current_mood,0.028176761583136888,3
Mobile_UI,mobile_filter_location,Neuroticism,0.024030769652971358,4
Mobile_UI,mobile_filter_location,primary_persona,0.022100320255189727,5
Mobile_UI,mobile_filter_location,Extraversion,0.02061066857333321,6
Mobile_UI,mobile_filter_location,Agreeableness,0.015788927681472862,7
Mobile_UI,mobile_filter_location,Conscientiousness,0.014174145652679007,8
Mobile_UI,mobile_quick_view,Extraversion,0.04136453319739312,1
Mobile_UI,mobile_quick_view,Neuroticism,0.03506259143613293,2
Mobile_UI,mobile_quick_view,primary_persona,0.031606630467546276,3
